T;T_setpoint;a;a_dot;kf;kf_noise_0.05;kf_noise_0.1;kf_noise_0.3;kf_noise_1
350.1696873;350;0.18452707;0.001;53.32003737;53.32003737;53.32003737;53.32003737;53.32003737
350.16595;350;0.18608209;0.001;53.30521649;53.30521649;53.30521649;53.30521649;53.30521649
350.1613862;350;0.18763581;0.001;53.28499038;53.28499038;53.28499038;53.28499038;53.28499038
350.1572084;350;0.18918837;0.001;53.28457745;53.28457745;53.28457745;53.28457745;53.28457745
350.1546637;350;0.19074014;0.001;53.29628885;53.29628885;53.29628885;53.29628885;53.29628885
350.1549838;350;0.1922915;0.001;53.29074703;53.29074703;53.29074703;53.29074703;53.29074703
350.1588542;350;0.19384293;0.001;53.27502047;53.27502047;53.27502047;53.27502047;53.27502047
350.1658292;350;0.19539502;0.001;53.2635732;53.2635732;53.2635732;53.2635732;53.2635732
350.1742814;350;0.19694846;0.001;53.2585298;53.2585298;53.2585298;53.2585298;53.2585298
350.1820485;350;0.19850374;0.001;53.26279538;53.26279538;53.26279538;53.26279538;53.26279538
350.1874627;350;0.20006093;0.001;53.26516357;53.26516357;53.26516357;53.26516357;53.26516357
350.1901753;350;0.20161953;0.001;53.26003859;53.26003859;53.26003859;53.26003859;53.26003859
350.1912166;350;0.20317867;0.001;53.24527393;53.24527393;53.24527393;53.24527393;53.24527393
350.1921999;350;0.20473739;0.001;53.23306104;53.23306104;53.23306104;53.23306104;53.23306104
350.1942537;350;0.20629509;0.001;53.24024125;53.24024125;53.24024125;53.24024125;53.24024125
350.197453;350;0.20785161;0.001;53.2524714;53.2524714;53.2524714;53.2524714;53.2524714
350.200977;350;0.20940714;0.001;53.2524831;53.2524831;53.2524831;53.2524831;53.2524831
350.2036346;350;0.21096209;0.001;53.23295687;53.23295687;53.23295687;53.23295687;53.23295687
350.2043942;350;0.21251692;0.001;53.20887779;53.20887779;53.20887779;53.20887779;53.20887779
350.2028324;350;0.214072;0.001;53.20480013;53.20480013;53.20480013;53.20480013;53.20480013
350.1994323;350;0.21562744;0.001;53.21436466;53.21436466;53.21436466;53.21436466;53.21436466
350.195521;350;0.217183;0.001;53.21315886;53.21315886;53.21315886;53.21315886;53.21315886
350.1927649;350;0.21873814;0.001;53.19587601;53.19587601;53.19587601;53.19587601;53.19587601
350.1924875;350;0.22029223;0.001;53.17626275;53.17626275;53.17626275;53.17626275;53.17626275
350.1951563;350;0.22184481;0.001;53.16343715;53.16343715;53.16343715;53.16343715;53.16343715
350.2001882;350;0.2233959;0.001;53.162112;53.162112;53.162112;53.162112;53.162112
350.2061054;350;0.2249461;0.001;53.16868233;53.16868233;53.16868233;53.16868233;53.16868233
350.2110615;350;0.22649637;0.001;53.17214761;53.17214761;53.17214761;53.17214761;53.17214761
350.2135338;350;0.22804762;0.001;53.1778328;53.1778328;53.1778328;53.1778328;53.1778328
350.2127406;350;0.2296004;0.001;53.18120568;53.18120568;53.18120568;53.18120568;53.18120568
350.2086002;350;0.23115484;0.001;53.16486299;53.16486299;53.16486299;53.16486299;53.16486299
350.2015597;350;0.23271079;0.001;53.14450267;53.14450267;53.14450267;53.14450267;53.14450267
350.1926673;350;0.23426783;0.001;53.13370608;53.13370608;53.13370608;53.13370608;53.13370608
350.1837379;350;0.23582529;0.001;53.1217842;53.1217842;53.1217842;53.1217842;53.1217842
350.1771219;350;0.23738235;0.001;53.10427379;53.10427379;53.10427379;53.10427379;53.10427379
350.1748939;350;0.23893829;0.001;53.08737967;53.08737967;53.08737967;53.08737967;53.08737967
350.1778574;350;0.24049278;0.001;53.07738477;53.07738477;53.07738477;53.07738477;53.07738477
350.185008;350;0.24204602;0.001;53.07608484;53.07608484;53.07608484;53.07608484;53.07608484
350.1938227;350;0.24359866;0.001;53.08528483;53.08528483;53.08528483;53.08528483;53.08528483
350.2012237;350;0.24515156;0.001;53.0950613;53.0950613;53.0950613;53.0950613;53.0950613
350.2047146;350;0.24670538;0.001;53.09103779;53.09103779;53.09103779;53.09103779;53.09103779
350.2032102;350;0.24826024;0.001;53.07571467;53.07571467;53.07571467;53.07571467;53.07571467
350.1972952;350;0.24981565;0.001;53.0642263;53.0642263;53.0642263;53.0642263;53.0642263
350.1888771;350;0.2513707;0.001;53.05634672;53.05634672;53.05634672;53.05634672;53.05634672
350.1804252;350;0.25292441;0.001;53.04108288;53.04108288;53.04108288;53.04108288;53.04108288
350.1741233;350;0.25447614;0.001;53.02849254;53.02849254;53.02849254;53.02849254;53.02849254
350.1712089;350;0.25602589;0.001;53.02497747;53.02497747;53.02497747;53.02497747;53.02497747
350.1716767;350;0.25757421;0.001;53.02224245;53.02224245;53.02224245;53.02224245;53.02224245
350.174442;350;0.25912201;0.001;53.01965338;53.01965338;53.01965338;53.01965338;53.01965338
350.1778725;350;0.26067015;0.001;53.01939896;53.01939896;53.01939896;53.01939896;53.01939896
350.1804172;350;0.26221927;0.001;53.01650849;53.01650849;53.01650849;53.01650849;53.01650849
350.1811034;350;0.26376964;0.001;53.00797602;53.00797602;53.00797602;53.00797602;53.00797602
350.1798102;350;0.26532125;0.001;52.99427693;52.99427693;52.99427693;52.99427693;52.99427693
350.1772152;350;0.2668739;0.001;52.97639827;52.97639827;52.97639827;52.97639827;52.97639827
350.1743212;350;0.2684273;0.001;52.96080503;52.96080503;52.96080503;52.96080503;52.96080503
350.1717474;350;0.26998126;0.001;52.94641672;52.94641672;52.94641672;52.94641672;52.94641672
350.1693259;350;0.27153572;0.001;52.94054265;52.94054265;52.94054265;52.94054265;52.94054265
350.1664397;350;0.27309067;0.001;52.94800852;52.94800852;52.94800852;52.94800852;52.94800852
350.1628736;350;0.27464604;0.001;52.93864181;52.93864181;52.93864181;52.93864181;52.93864181
350.1593829;350;0.27620164;0.001;52.90586203;52.90586203;52.90586203;52.90586203;52.90586203
350.1574208;350;0.27775717;0.001;52.87070209;52.87070209;52.87070209;52.87070209;52.87070209
350.1582825;350;0.27931224;0.001;52.84571952;52.84571952;52.84571952;52.84571952;52.84571952
350.1623824;350;0.28086644;0.001;52.84633062;52.84633062;52.84633062;52.84633062;52.84633062
350.1691008;350;0.28241951;0.001;52.85890099;52.85890099;52.85890099;52.85890099;52.85890099
350.1771234;350;0.28397147;0.001;52.8578171;52.8578171;52.8578171;52.8578171;52.8578171
350.1849359;350;0.28552277;0.001;52.84808705;52.84808705;52.84808705;52.84808705;52.84808705
350.191162;350;0.28707415;0.001;52.84118376;52.84118376;52.84118376;52.84118376;52.84118376
350.1947027;350;0.28862646;0.001;52.83719454;52.83719454;52.83719454;52.83719454;52.83719454
350.1949082;350;0.29018043;0.001;52.824217;52.824217;52.824217;52.824217;52.824217
350.1919106;350;0.29173629;0.001;52.8061073;52.8061073;52.8061073;52.8061073;52.8061073
350.1868722;350;0.29329355;0.001;52.79188161;52.79188161;52.79188161;52.79188161;52.79188161
350.1817817;350;0.29485102;0.001;52.76470646;52.76470646;52.76470646;52.76470646;52.76470646
350.1787071;350;0.29640725;0.001;52.73249106;52.73249106;52.73249106;52.73249106;52.73249106
350.1788122;350;0.29796123;0.001;52.71097485;52.71097485;52.71097485;52.71097485;52.71097485
350.1817174;350;0.29951284;0.001;52.69058529;52.69058529;52.69058529;52.69058529;52.69058529
350.1857068;350;0.30106283;0.001;52.67789542;52.67789542;52.67789542;52.67789542;52.67789542
350.1887424;350;0.30261223;0.001;52.67772357;52.67772357;52.67772357;52.67772357;52.67772357
350.1895966;350;0.30416171;0.001;52.67304306;52.67304306;52.67304306;52.67304306;52.67304306
350.1882782;350;0.30571142;0.001;52.65896459;52.65896459;52.65896459;52.65896459;52.65896459
350.1854882;350;0.30726123;0.001;52.64538171;52.64538171;52.64538171;52.64538171;52.64538171
350.1816723;350;0.30881124;0.001;52.63377361;52.63377361;52.63377361;52.63377361;52.63377361
350.1765846;350;0.3103618;0.001;52.61205387;52.61205387;52.61205387;52.61205387;52.61205387
350.169785;350;0.31191314;0.001;52.57942096;52.57942096;52.57942096;52.57942096;52.57942096
350.1615745;350;0.31346493;0.001;52.55699099;52.55699099;52.55699099;52.55699099;52.55699099
350.153444;350;0.31501626;0.001;52.54169543;52.54169543;52.54169543;52.54169543;52.54169543
350.1475814;350;0.31656619;0.001;52.51963844;52.51963844;52.51963844;52.51963844;52.51963844
350.1458564;350;0.31811433;0.001;52.50253482;52.50253482;52.50253482;52.50253482;52.50253482
350.1490686;350;0.31966106;0.001;52.49281325;52.49281325;52.49281325;52.49281325;52.49281325
350.1568548;350;0.32120718;0.001;52.48208586;52.48208586;52.48208586;52.48208586;52.48208586
350.1680314;350;0.32275342;0.001;52.47159659;52.47159659;52.47159659;52.47159659;52.47159659
350.1809209;350;0.32430019;0.001;52.46355794;52.46355794;52.46355794;52.46355794;52.46355794
350.19348;350;0.32584783;0.001;52.45439821;52.45439821;52.45439821;52.45439821;52.45439821
350.2034489;350;0.32739682;0.001;52.43862646;52.43862646;52.43862646;52.43862646;52.43862646
350.2088147;350;0.3289477;0.001;52.42575709;52.42575709;52.42575709;52.42575709;52.42575709
350.2085452;350;0.33050075;0.001;52.42027122;52.42027122;52.42027122;52.42027122;52.42027122
350.2031567;350;0.3320556;0.001;52.40333252;52.40333252;52.40333252;52.40333252;52.40333252
350.1946225;350;0.3336113;0.001;52.37306515;52.37306515;52.37306515;52.37306515;52.37306515
350.1855124;350;0.33516673;0.001;52.34264461;52.34264461;52.34264461;52.34264461;52.34264461
350.1778433;350;0.33672118;0.001;52.31874978;52.31874978;52.31874978;52.31874978;52.31874978
350.1723909;350;0.33827454;0.001;52.29928496;52.29928496;52.29928496;52.29928496;52.29928496
350.16883;350;0.33982717;0.001;52.28444193;52.28444193;52.28444193;52.28444193;52.28444193
350.1663936;350;0.34137939;0.001;52.27323499;52.27323499;52.27323499;52.27323499;52.27323499
350.1644681;350;0.34293124;0.001;52.25577873;52.25577873;52.25577873;52.25577873;52.25577873
350.1628163;350;0.34448248;0.001;52.23836231;52.23836231;52.23836231;52.23836231;52.23836231
350.1615068;350;0.34603281;0.001;52.22122156;52.22122156;52.22122156;52.22122156;52.22122156
350.160765;350;0.34758205;0.001;52.20086338;52.20086338;52.20086338;52.20086338;52.20086338
350.1608688;350;0.34913016;0.001;52.18390205;52.18390205;52.18390205;52.18390205;52.18390205
350.1620485;350;0.35067719;0.001;52.16927732;52.16927732;52.16927732;52.16927732;52.16927732
350.1642916;350;0.35222334;0.001;52.15311172;52.15311172;52.15311172;52.15311172;52.15311172
350.1671287;350;0.35376905;0.001;52.1335826;52.1335826;52.1335826;52.1335826;52.1335826
350.1696677;350;0.35531501;0.001;52.11623825;52.11623825;52.11623825;52.11623825;52.11623825
350.1709963;350;0.35686195;0.001;52.1062152;52.1062152;52.1062152;52.1062152;52.1062152
350.170706;350;0.35841043;0.001;52.09282193;52.09282193;52.09282193;52.09282193;52.09282193
350.1691226;350;0.35996073;0.001;52.07018432;52.07018432;52.07018432;52.07018432;52.07018432
350.1670477;350;0.36151299;0.001;52.04517266;52.04517266;52.04517266;52.04517266;52.04517266
350.1652142;350;0.36306736;0.001;52.01939119;52.01939119;52.01939119;52.01939119;52.01939119
350.1639112;350;0.36462383;0.001;51.99760584;51.99760584;51.99760584;51.99760584;51.99760584
350.1630527;350;0.36618202;0.001;51.9856773;51.9856773;51.9856773;51.9856773;51.9856773
350.1625261;350;0.367741;0.001;51.97270816;51.97270816;51.97270816;51.97270816;51.97270816
350.1624611;350;0.36929951;0.001;51.94614929;51.94614929;51.94614929;51.94614929;51.94614929
350.163232;350;0.37085646;0.001;51.91472967;51.91472967;51.91472967;51.91472967;51.91472967
350.1652185;350;0.37241124;0.001;51.89506128;51.89506128;51.89506128;51.89506128;51.89506128
350.1684484;350;0.37396382;0.001;51.88719443;51.88719443;51.88719443;51.88719443;51.88719443
350.1723609;350;0.37551459;0.001;51.87693098;51.87693098;51.87693098;51.87693098;51.87693098
350.1759535;350;0.37706415;0.001;51.86069572;51.86069572;51.86069572;51.86069572;51.86069572
350.1782845;350;0.3786131;0.001;51.84519879;51.84519879;51.84519879;51.84519879;51.84519879
350.1789526;350;0.38016191;0.001;51.82823924;51.82823924;51.82823924;51.82823924;51.82823924
350.1782139;350;0.38171085;0.001;51.80193578;51.80193578;51.80193578;51.80193578;51.80193578
350.176781;350;0.38326005;0.001;51.77896753;51.77896753;51.77896753;51.77896753;51.77896753
350.1755567;350;0.38480952;0.001;51.76804938;51.76804938;51.76804938;51.76804938;51.76804938
350.1753845;350;0.38635911;0.001;51.75414427;51.75414427;51.75414427;51.75414427;51.75414427
350.1767118;350;0.38790856;0.001;51.73791073;51.73791073;51.73791073;51.73791073;51.73791073
350.1792303;350;0.38945761;0.001;51.72200153;51.72200153;51.72200153;51.72200153;51.72200153
350.1817946;350;0.39100614;0.001;51.70124916;51.70124916;51.70124916;51.70124916;51.70124916
350.1828194;350;0.39255421;0.001;51.68264461;51.68264461;51.68264461;51.68264461;51.68264461
350.1809879;350;0.39410199;0.001;51.67376365;51.67376365;51.67376365;51.67376365;51.67376365
350.1758598;350;0.39564954;0.001;51.67138011;51.67138011;51.67138011;51.67138011;51.67138011
350.1680283;350;0.39719678;0.001;51.66572211;51.66572211;51.66572211;51.66572211;51.66572211
350.1588205;350;0.39874363;0.001;51.63683301;51.63683301;51.63683301;51.63683301;51.63683301
350.149887;350;0.40029016;0.001;51.58642203;51.58642203;51.58642203;51.58642203;51.58642203
350.1429849;350;0.40183669;0.001;51.54766492;51.54766492;51.54766492;51.54766492;51.54766492
350.1397617;350;0.40338358;0.001;51.5313483;51.5313483;51.5313483;51.5313483;51.5313483
350.1411442;350;0.40493101;0.001;51.52507021;51.52507021;51.52507021;51.52507021;51.52507021
350.1465565;350;0.40647897;0.001;51.51379151;51.51379151;51.51379151;51.51379151;51.51379151
350.1538385;350;0.40802736;0.001;51.50200872;51.50200872;51.50200872;51.50200872;51.50200872
350.1602954;350;0.409576;0.001;51.50705722;51.50705722;51.50705722;51.50705722;51.50705722
350.1641705;350;0.41112459;0.001;51.50180519;51.50180519;51.50180519;51.50180519;51.50180519
350.1653826;350;0.41267269;0.001;51.4561824;51.4561824;51.4561824;51.4561824;51.4561824
350.1650662;350;0.41421986;0.001;51.40888136;51.40888136;51.40888136;51.40888136;51.40888136
350.1644592;350;0.41576586;0.001;51.390161;51.390161;51.390161;51.390161;51.390161
350.1640635;350;0.41731084;0.001;51.38008389;51.38008389;51.38008389;51.38008389;51.38008389
350.1636197;350;0.41885528;0.001;51.37119395;51.37119395;51.37119395;51.37119395;51.37119395
350.1627436;350;0.42039974;0.001;51.3603689;51.3603689;51.3603689;51.3603689;51.3603689
350.1616067;350;0.42194445;0.001;51.34568278;51.34568278;51.34568278;51.34568278;51.34568278
350.1610992;350;0.42348913;0.001;51.33546997;51.33546997;51.33546997;51.33546997;51.33546997
350.1624235;350;0.42503315;0.001;51.31737538;51.31737538;51.31737538;51.31737538;51.31737538
350.166479;350;0.42657597;0.001;51.28624402;51.28624402;51.28624402;51.28624402;51.28624402
350.1733307;350;0.42811753;0.001;51.26517735;51.26517735;51.26517735;51.26517735;51.26517735
350.1818782;350;0.4296583;0.001;51.25744259;51.25744259;51.25744259;51.25744259;51.25744259
350.1899361;350;0.43119918;0.001;51.2456858;51.2456858;51.2456858;51.2456858;51.2456858
350.1949114;350;0.43274112;0.001;51.23083213;51.23083213;51.23083213;51.23083213;51.23083213
350.1948721;350;0.43428472;0.001;51.21684837;51.21684837;51.21684837;51.21684837;51.21684837
350.1894632;350;0.43583;0.001;51.19562307;51.19562307;51.19562307;51.19562307;51.19562307
350.1802161;350;0.43737642;0.001;51.16508483;51.16508483;51.16508483;51.16508483;51.16508483
350.1700851;350;0.43892313;0.001;51.1321617;51.1321617;51.1321617;51.1321617;51.1321617
350.1623272;350;0.4404694;0.001;51.10331679;51.10331679;51.10331679;51.10331679;51.10331679
350.1591487;350;0.44201498;0.001;51.08243364;51.08243364;51.08243364;51.08243364;51.08243364
350.1608274;350;0.44356022;0.001;51.06674916;51.06674916;51.06674916;51.06674916;51.06674916
350.1658808;350;0.44510581;0.001;51.05068773;51.05068773;51.05068773;51.05068773;51.05068773
350.1721137;350;0.44665221;0.001;51.03921277;51.03921277;51.03921277;51.03921277;51.03921277
350.1777091;350;0.44819944;0.001;51.02952422;51.02952422;51.02952422;51.02952422;51.02952422
350.1817224;350;0.4497471;0.001;51.00814382;51.00814382;51.00814382;51.00814382;51.00814382
350.1840742;350;0.45129482;0.001;50.98080806;50.98080806;50.98080806;50.98080806;50.98080806
350.1853694;350;0.45284241;0.001;50.96043304;50.96043304;50.96043304;50.96043304;50.96043304
350.1865171;350;0.4543898;0.001;50.94489971;50.94489971;50.94489971;50.94489971;50.94489971
350.1880324;350;0.45593705;0.001;50.92376496;50.92376496;50.92376496;50.92376496;50.92376496
350.1893683;350;0.4574845;0.001;50.89507882;50.89507882;50.89507882;50.89507882;50.89507882
350.1889483;350;0.45903264;0.001;50.87110384;50.87110384;50.87110384;50.87110384;50.87110384
350.1851387;350;0.46058179;0.001;50.86015736;50.86015736;50.86015736;50.86015736;50.86015736
350.1775168;350;0.46213161;0.001;50.85036592;50.85036592;50.85036592;50.85036592;50.85036592
350.167393;350;0.46368125;0.001;50.82918224;50.82918224;50.82918224;50.82918224;50.82918224
350.1571392;350;0.46522977;0.001;50.79642956;50.79642956;50.79642956;50.79642956;50.79642956
350.1488614;350;0.46677676;0.001;50.76573848;50.76573848;50.76573848;50.76573848;50.76573848
350.1433553;350;0.46832244;0.001;50.75410875;50.75410875;50.75410875;50.75410875;50.75410875
350.1399207;350;0.46986751;0.001;50.74708441;50.74708441;50.74708441;50.74708441;50.74708441
350.1370287;350;0.4714127;0.001;50.72958166;50.72958166;50.72958166;50.72958166;50.72958166
350.1333644;350;0.47295837;0.001;50.70730316;50.70730316;50.70730316;50.70730316;50.70730316
350.1285664;350;0.47450435;0.001;50.68528206;50.68528206;50.68528206;50.68528206;50.68528206
350.1232595;350;0.47604996;0.001;50.66016609;50.66016609;50.66016609;50.66016609;50.66016609
350.1185321;350;0.47759437;0.001;50.62838211;50.62838211;50.62838211;50.62838211;50.62838211
350.1152929;350;0.47913693;0.001;50.60445574;50.60445574;50.60445574;50.60445574;50.60445574
350.1138103;350;0.48067749;0.001;50.5904446;50.5904446;50.5904446;50.5904446;50.5904446
350.1135604;350;0.48221647;0.001;50.57243436;50.57243436;50.57243436;50.57243436;50.57243436
350.1134347;350;0.48375483;0.001;50.55581406;50.55581406;50.55581406;50.55581406;50.55581406
350.1122282;350;0.48529367;0.001;50.54284252;50.54284252;50.54284252;50.54284252;50.54284252
350.1091677;350;0.4868339;0.001;50.5265707;50.5265707;50.5265707;50.5265707;50.5265707
350.1042644;350;0.48837587;0.001;50.50664486;50.50664486;50.50664486;50.50664486;50.50664486
350.0983962;350;0.48991928;0.001;50.48256561;50.48256561;50.48256561;50.48256561;50.48256561
350.093087;350;0.49146323;0.001;50.46010681;50.46010681;50.46010681;50.46010681;50.46010681
350.0900378;350;0.49300658;0.001;50.43861252;50.43861252;50.43861252;50.43861252;50.43861252
